appearance_id,game_id,player_id,yellow_cards,red_cards,goals,assists,minutes_played,game_event_id,minute,description,player_in_id,player_assist_id,season,round,date,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,game_lineups_id,number,team_captain,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
2578200_255916,2578200,255916,0,0,0,0,90,,,,,,2015,30. Matchday,2016-05-11 00:00:00,3,0,17,12,Sam Allardyce,Roberto Martínez,Stadium of Light,46454,Anthony Taylor,,,Sunderland AFC,Everton Football Club,03:00:00,domestic_league,,,,DeAndre Yedlin,2021,141,deandre-yedlin,United States,1993-07-09 00:00:00,Right-Back,right,173,2000000,8000000,2025-12-31 00:00:00,Mega Sports
2581370_265671,2581370,265671,0,0,0,0,71,92b59df2b0aeaf687738a50f091f076d,71,,97503,,2015,29. Matchday,2016-05-11 00:00:00,2,0,2,8,Jakob Michelsen,Johnny Ma,Sydbank Park,6345,Lars Christoffersen,,,Sonderjyske Fc,Viborg Fodsports Forening,02:00:00,domestic_league,,,,George Fochive,2016,1063,george-fochive,United States,1992-03-24 00:00:00,Central Midfield,,175,200000,400000,,PROSPORT Management
2581371_140069,2581371,140069,0,0,1,0,90,c5ccbbc3e96b571f80f524c73408cdc9,40,", Header, 1. Goal of the Season",,,2015,29. Matchday,2016-05-11 00:00:00,1,4,12,3,Ove Pedersen,Jess Thorup,DS Arena,1411,Peter Rasmussen,,,Hobro IK,Fodbold Club Midtjylland,01:04:00,domestic_league,,,,Babajide Ogunbiyi,2015,5818,babajide-ogunbiyi,United States,1986-11-30 00:00:00,Centre-Back,right,193,,300000,,
2681481_131183,2681481,131183,0,0,0,0,90,,,,,,2015,37. Matchday,2016-05-12 00:00:00,0,1,2,3,Derek McInnes,Robbie Neilson,Pittodrie Stadium,10087,Andrew Dallas,,,Aberdeen Football Club,Heart of Midlothian Football Club,00:01:00,domestic_league,,,,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29 00:00:00,Defensive Midfield,right,183,,800000,,YMU Group
2581998_4746,2581998,4746,0,0,0,0,43,,,,,,2015,34. Matchday,2016-05-14 00:00:00,3,2,3,11,Roger Schmidt,Ralph Hasenhuttl,BayArena,29220,Guido Winkmann,,,Bayer 04 Leverkusen,FC Ingolstadt 04,03:02:00,domestic_league,,,,David Yelldell,2015,15,david-yelldell,Germany,1981-10-01 00:00:00,Goalkeeper,right,194,,1200000,,fair-sport GmbH
2582001_49723,2582001,49723,0,0,0,0,30,,,,,,2015,34. Matchday,2016-05-14 00:00:00,1,0,13,16,Viktor Skrypnyk,Niko Kovac,Wohninvest-Weserstadion,42100,Deniz Aytekin,,,Sportverein Werder Bremen von 1899,eintracht frankfurt Football ag,01:00:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2582003_124732,2582003,124732,0,0,0,0,90,,,,,,2015,34. Matchday,2016-05-14 00:00:00,0,0,6,7,Martin Schmidt,Pa Dardai,Mewa Arena,33800,Sascha Stegemann,,,1. FSV Mainz 05,Hertha BSC,00:00:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
2609846_111783,2609846,111783,0,0,0,0,90,,,,,,2015,38. Matchday,2016-05-14 00:00:00,4,0,1,14,Laurent Blanc,Michel Der Zakarian,Parc des Princes,47844,Lionel Jaffredo,,,Paris Saint-Germain Football Club,Football Club de Nantes,04:00:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2578252_31642,2578252,31642,0,0,0,0,80,99559330b900f9da062b53561f96c55e,80,,15773,,2015,38. Matchday,2016-05-15 00:00:00,2,1,9,7,Mark Hughes,Slaven Bilic,bet365 Stadium,27721,Mike Jones,,,Stoke City,West Ham United Football Club,02:01:00,domestic_league,,,,Geoff Cameron,2017,512,geoff-cameron,United States,1985-07-11 00:00:00,Centre-Back,right,190,,5000000,,CMG Sports
2578267_4267,2578267,4267,0,0,0,0,90,,,,,,2015,38. Matchday,2016-05-15 00:00:00,3,0,11,19,David Unsworth,Alex Neil,Goodison Park,36691,Lee Mason,,,Everton Football Club,Norwich City,03:00:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2578270_255916,2578270,255916,0,0,0,0,76,cda9457ae0e8da30841c46d6c72d8425,76,,36866,,2015,38. Matchday,2016-05-15 00:00:00,2,2,13,17,Quique Sanchez Flores,Sam Allardyce,Vicarage Road,21012,Kevin Friend,,,Watford FC,Sunderland AFC,02:02:00,domestic_league,,,,DeAndre Yedlin,2021,141,deandre-yedlin,United States,1993-07-09 00:00:00,Right-Back,right,173,2000000,8000000,2025-12-31 00:00:00,Mega Sports
2581377_140069,2581377,140069,0,0,0,0,90,,,,,,2015,30. Matchday,2016-05-15 00:00:00,0,1,7,12,Kent Nielsen,Ove Pedersen,Nature Energy Park,5776,Benjamin Helm Svedborg,,,Odense Boldklub,Hobro IK,00:01:00,domestic_league,,,,Babajide Ogunbiyi,2015,5818,babajide-ogunbiyi,United States,1986-11-30 00:00:00,Centre-Back,right,193,,300000,,
2681487_131183,2681487,131183,0,0,0,0,90,,,,,,2015,38. Matchday,2016-05-15 00:00:00,2,2,3,4,Robbie Neilson,Tommy Wright,Tynecastle Park,16046,Greg Aitken,,,Heart of Midlothian Football Club,Saint Johnstone Football Club,02:02:00,domestic_league,,,,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29 00:00:00,Defensive Midfield,right,183,,800000,,YMU Group
2581379_265671,2581379,265671,0,0,0,0,14,,,,,,2015,30. Matchday,2016-05-16 00:00:00,2,3,8,6,Johnny Ma,Colin Todd,Viborg Stadion,4304,Mads-Kristoffer Kristoffersen,,,Viborg Fodsports Forening,Randers Fodbold Club,02:03:00,domestic_league,,,,George Fochive,2016,1063,george-fochive,United States,1992-03-24 00:00:00,Central Midfield,,175,200000,400000,,PROSPORT Management
2581384_140069,2581384,140069,0,0,0,1,90,,,,,,2015,31. Matchday,2016-05-22 00:00:00,4,2,12,1,Ove Pedersen,Stale Solbakken,DS Arena,3144,Jakob Kehlet,,,Hobro IK,Football Club Ka Benhavn,04:02:00,domestic_league,,,,Babajide Ogunbiyi,2015,5818,babajide-ogunbiyi,United States,1986-11-30 00:00:00,Centre-Back,right,193,,300000,,
2581381_265671,2581381,265671,0,0,0,0,90,,,,,,2015,31. Matchday,2016-05-23 00:00:00,0,1,4,8,Auri Skarbalius,Johnny Ma,Brondby Stadium,10116,Anders Poulsen,,,Brondby IF,Viborg Fodsports Forening,00:01:00,domestic_league,,,,George Fochive,2016,1063,george-fochive,United States,1992-03-24 00:00:00,Central Midfield,,175,200000,400000,,PROSPORT Management
2581389_140069,2581389,140069,0,0,0,0,90,,,,,,2015,32. Matchday,2016-05-26 00:00:00,0,2,12,4,Ove Pedersen,Auri Skarbalius,DS Arena,3231,Benjamin Helm Svedborg,,,Hobro IK,BRA NDBYERNES,00:02:00,domestic_league,,,,Babajide Ogunbiyi,2015,5818,babajide-ogunbiyi,United States,1986-11-30 00:00:00,Centre-Back,right,193,,300000,,
2581390_265671,2581390,265671,0,0,0,0,22,,,,,,2015,32. Matchday,2016-05-26 00:00:00,1,0,8,10,Kasper Hjulmand,Johnny Ma,Right to Dream Park,1754,Dennis Mogensen,,,Football Club Nords,Viborg Fodsports Forening,01:00:00,domestic_league,,,,George Fochive,2016,1063,george-fochive,United States,1992-03-24 00:00:00,Central Midfield,,175,200000,400000,,PROSPORT Management
2581395_140069,2581395,140069,0,0,0,0,90,,,,,,2015,33. Matchday,2016-05-29 00:00:00,1,0,8,12,Johnny Ma,Ove Pedersen,Viborg Stadion,4154,Jens Maae,,,Viborg Fodsports Forening,Hobro IK,01:00:00,domestic_league,,,,Babajide Ogunbiyi,2015,5818,babajide-ogunbiyi,United States,1986-11-30 00:00:00,Centre-Back,right,193,,300000,,
2581395_265671,2581395,265671,0,0,0,0,90,,,,,,2015,33. Matchday,2016-05-29 00:00:00,1,0,8,12,Johnny Ma,Ove Pedersen,Viborg Stadion,4154,Jens Maae,,,Viborg Fodsports Forening,Hobro IK,01:00:00,domestic_league,,,,George Fochive,2016,1063,george-fochive,United States,1992-03-24 00:00:00,Central Midfield,,175,200000,400000,,PROSPORT Management
2700329_131183,2700329,131183,0,0,0,0,11,,,,,,2016,First Round 1st leg,2016-06-30 00:00:00,2,1,,,Robbie Neilson,Aleksandr Pushtov,Tynecastle Park,14417,Vilhja lmur Alvar Thararinsson,,,Heart of Midlothian Football Club,,02:01:00,international_cup,,,,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29 00:00:00,Defensive Midfield,right,183,,800000,,YMU Group
